2021-01-17 23:11:49,198 - root - INFO - Epoch 0001 | Total Time 0.7s
2021-01-17 23:11:55,539 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 1306 | Time 6.3s | Iter Loss 0.5818 | Iter Mean Loss 308.5672
2021-01-17 23:12:01,555 - root - INFO - CF Training: Epoch 0001 Iter 0002 / 1306 | Time 6.0s | Iter Loss 0.5758 | Iter Mean Loss 279.1715
2021-01-17 23:12:08,344 - root - INFO - CF Training: Epoch 0001 Iter 0003 / 1306 | Time 6.8s | Iter Loss 0.5830 | Iter Mean Loss 266.6456
2021-01-17 23:12:14,545 - root - INFO - CF Training: Epoch 0001 Iter 0004 / 1306 | Time 6.2s | Iter Loss 0.5821 | Iter Mean Loss 256.4306
2021-01-17 23:12:20,726 - root - INFO - CF Training: Epoch 0001 Iter 0005 / 1306 | Time 6.2s | Iter Loss 0.5783 | Iter Mean Loss 246.5252
2021-01-17 23:12:26,970 - root - INFO - CF Training: Epoch 0001 Iter 0006 / 1306 | Time 6.2s | Iter Loss 0.5732 | Iter Mean Loss 244.5846
2021-01-17 23:12:33,713 - root - INFO - CF Training: Epoch 0001 Iter 0007 / 1306 | Time 6.7s | Iter Loss 0.5713 | Iter Mean Loss 240.3686
2021-01-17 23:12:40,002 - root - INFO - CF Training: Epoch 0001 Iter 0008 / 1306 | Time 6.3s | Iter Loss 0.5817 | Iter Mean Loss 239.6465
2021-01-17 23:12:46,526 - root - INFO - CF Training: Epoch 0001 Iter 0009 / 1306 | Time 6.5s | Iter Loss 0.5881 | Iter Mean Loss 251.8496
2021-01-17 23:12:52,487 - root - INFO - CF Training: Epoch 0001 Iter 0010 / 1306 | Time 6.0s | Iter Loss 0.5864 | Iter Mean Loss 250.9042
2021-01-17 23:12:58,813 - root - INFO - CF Training: Epoch 0001 Iter 0011 / 1306 | Time 6.3s | Iter Loss 0.5699 | Iter Mean Loss 253.1624
2021-01-17 23:13:05,459 - root - INFO - CF Training: Epoch 0001 Iter 0012 / 1306 | Time 6.6s | Iter Loss 0.5531 | Iter Mean Loss 253.8078
2021-01-17 23:13:11,935 - root - INFO - CF Training: Epoch 0001 Iter 0013 / 1306 | Time 6.5s | Iter Loss 0.5717 | Iter Mean Loss 256.3608
2021-01-17 23:13:18,305 - root - INFO - CF Training: Epoch 0001 Iter 0014 / 1306 | Time 6.4s | Iter Loss 0.5785 | Iter Mean Loss 254.0372
2021-01-17 23:13:24,817 - root - INFO - CF Training: Epoch 0001 Iter 0015 / 1306 | Time 6.5s | Iter Loss 0.5754 | Iter Mean Loss 259.8160
2021-01-17 23:13:30,851 - root - INFO - CF Training: Epoch 0001 Iter 0016 / 1306 | Time 6.0s | Iter Loss 0.5615 | Iter Mean Loss 262.3430
2021-01-17 23:13:37,135 - root - INFO - CF Training: Epoch 0001 Iter 0017 / 1306 | Time 6.3s | Iter Loss 0.5834 | Iter Mean Loss 259.1797
2021-01-17 23:13:43,230 - root - INFO - CF Training: Epoch 0001 Iter 0018 / 1306 | Time 6.1s | Iter Loss 0.5816 | Iter Mean Loss 256.8385
2021-01-17 23:13:49,434 - root - INFO - CF Training: Epoch 0001 Iter 0019 / 1306 | Time 6.2s | Iter Loss 0.5824 | Iter Mean Loss 253.7425
2021-01-17 23:13:55,881 - root - INFO - CF Training: Epoch 0001 Iter 0020 / 1306 | Time 6.4s | Iter Loss 0.5556 | Iter Mean Loss 256.0309
2021-01-17 23:14:02,289 - root - INFO - CF Training: Epoch 0001 Iter 0021 / 1306 | Time 6.4s | Iter Loss 0.5953 | Iter Mean Loss 256.1863
2021-01-17 23:14:08,676 - root - INFO - CF Training: Epoch 0001 Iter 0022 / 1306 | Time 6.4s | Iter Loss 0.5722 | Iter Mean Loss 256.4402
2021-01-17 23:14:14,956 - root - INFO - CF Training: Epoch 0001 Iter 0023 / 1306 | Time 6.3s | Iter Loss 0.5609 | Iter Mean Loss 257.9478
2021-01-17 23:14:21,290 - root - INFO - CF Training: Epoch 0001 Iter 0024 / 1306 | Time 6.3s | Iter Loss 0.5782 | Iter Mean Loss 259.6902
2021-01-17 23:14:27,502 - root - INFO - CF Training: Epoch 0001 Iter 0025 / 1306 | Time 6.2s | Iter Loss 0.5737 | Iter Mean Loss 257.6161
2021-01-17 23:14:33,599 - root - INFO - CF Training: Epoch 0001 Iter 0026 / 1306 | Time 6.1s | Iter Loss 0.5731 | Iter Mean Loss 260.8921
2021-01-17 23:14:40,156 - root - INFO - CF Training: Epoch 0001 Iter 0027 / 1306 | Time 6.6s | Iter Loss 0.5800 | Iter Mean Loss 259.3153
2021-01-17 23:14:46,688 - root - INFO - CF Training: Epoch 0001 Iter 0028 / 1306 | Time 6.5s | Iter Loss 0.5923 | Iter Mean Loss 260.0621
2021-01-17 23:14:53,228 - root - INFO - CF Training: Epoch 0001 Iter 0029 / 1306 | Time 6.5s | Iter Loss 0.5742 | Iter Mean Loss 258.5385
2021-01-17 23:14:59,871 - root - INFO - CF Training: Epoch 0001 Iter 0030 / 1306 | Time 6.6s | Iter Loss 0.5711 | Iter Mean Loss 257.5312
2021-01-17 23:15:06,515 - root - INFO - CF Training: Epoch 0001 Iter 0031 / 1306 | Time 6.6s | Iter Loss 0.5715 | Iter Mean Loss 256.7886
2021-01-17 23:15:12,918 - root - INFO - CF Training: Epoch 0001 Iter 0032 / 1306 | Time 6.4s | Iter Loss 0.5669 | Iter Mean Loss 255.7099
2021-01-17 23:15:19,620 - root - INFO - CF Training: Epoch 0001 Iter 0033 / 1306 | Time 6.7s | Iter Loss 0.5650 | Iter Mean Loss 257.2488
2021-01-17 23:15:25,989 - root - INFO - CF Training: Epoch 0001 Iter 0034 / 1306 | Time 6.4s | Iter Loss 0.5609 | Iter Mean Loss 256.0206
2021-01-17 23:15:32,698 - root - INFO - CF Training: Epoch 0001 Iter 0035 / 1306 | Time 6.7s | Iter Loss 0.5649 | Iter Mean Loss 256.4133
2021-01-17 23:15:39,507 - root - INFO - CF Training: Epoch 0001 Iter 0036 / 1306 | Time 6.8s | Iter Loss 0.5808 | Iter Mean Loss 257.5853
2021-01-17 23:15:46,343 - root - INFO - CF Training: Epoch 0001 Iter 0037 / 1306 | Time 6.8s | Iter Loss 0.5677 | Iter Mean Loss 257.8473
2021-01-17 23:15:52,708 - root - INFO - CF Training: Epoch 0001 Iter 0038 / 1306 | Time 6.4s | Iter Loss 0.5784 | Iter Mean Loss 260.6555
2021-01-17 23:15:59,475 - root - INFO - CF Training: Epoch 0001 Iter 0039 / 1306 | Time 6.8s | Iter Loss 0.5679 | Iter Mean Loss 259.3973
2021-01-17 23:16:05,960 - root - INFO - CF Training: Epoch 0001 Iter 0040 / 1306 | Time 6.5s | Iter Loss 0.5927 | Iter Mean Loss 258.8713
2021-01-17 23:16:12,306 - root - INFO - CF Training: Epoch 0001 Iter 0041 / 1306 | Time 6.3s | Iter Loss 0.5693 | Iter Mean Loss 259.3244
2021-01-17 23:16:18,501 - root - INFO - CF Training: Epoch 0001 Iter 0042 / 1306 | Time 6.2s | Iter Loss 0.5753 | Iter Mean Loss 258.2849
2021-01-17 23:16:24,863 - root - INFO - CF Training: Epoch 0001 Iter 0043 / 1306 | Time 6.4s | Iter Loss 0.5674 | Iter Mean Loss 257.9670
